Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Wear_Speed_Ratio,Temp_Diff,Power_Index,Temperature_Stress
1,300.6,310.4,1457,47.7,120,0,0.08236101578586136,9.799999999999955,69498.90000000001,14806.08
1,300.6,310.4,1556,37.7,122,0,0.07840616966580977,9.799999999999955,58661.200000000004,11702.08
0,300.6,310.4,1510,42.8,124,0,0.08211920529801324,9.799999999999955,64627.99999999999,13285.119999999999
0,300.7,310.5,1567,38.7,129,0,0.08232291001914487,9.800000000000011,60642.9,12016.35
0,300.7,310.5,1476,43.1,134,0,0.09078590785907859,9.800000000000011,63615.6,13382.550000000001
1,300.8,310.6,1663,30.6,139,0,0.0835838845460012,9.800000000000011,50887.8,9504.36
2,300.8,310.5,1409,50.6,141,0,0.10007097232079488,9.699999999999989,71295.40000000001,15711.300000000001
1,300.8,310.6,1666,36.2,144,0,0.08643457382953182,9.800000000000011,60309.200000000004,11243.720000000001
1,300.7,310.6,1520,45.9,146,0,0.09605263157894736,9.900000000000034,69768.0,14256.54
1,300.6,310.5,1644,33.8,148,0,0.09002433090024331,9.899999999999977,55567.2,10494.9
0,300.6,310.4,1479,35.6,150,0,0.10141987829614604,9.799999999999955,52652.4,11050.24
1,300.6,310.4,1446,49.7,155,0,0.10719225449515905,9.799999999999955,71866.2,15426.88
2,300.6,310.4,1407,51.1,157,0,0.11158493248045487,9.799999999999955,71897.7,15861.439999999999
1,300.7,310.4,1234,51.7,160,0,0.12965964343598055,9.699999999999989,63797.8,16047.68
2,300.8,310.5,1696,29.7,162,0,0.09551886792452831,9.699999999999989,50371.2,9221.85
1,300.8,310.6,1384,52.9,165,0,0.11921965317919075,9.800000000000011,73213.59999999999,16430.74
2,300.8,310.7,1572,36.2,167,0,0.10623409669211197,9.899999999999977,56906.4,11247.34
2,300.8,310.7,1386,42.1,170,0,0.12265512265512266,9.899999999999977,58350.6,13080.47
1,300.8,310.7,1461,42.8,173,0,0.11841204654346338,9.899999999999977,62530.799999999996,13297.96
1,300.8,310.7,1525,39.4,175,0,0.11475409836065574,9.899999999999977,60085.0,12241.58
1,300.7,310.7,1333,61.0,177,0,0.13278319579894973,10.0,81313.0,18952.7
0,300.7,310.6,1505,40.6,179,0,0.11893687707641196,9.900000000000034,61103.0,12610.36
2,300.7,310.6,1439,41.7,184,0,0.12786657400972898,9.900000000000034,60006.3,12952.020000000002
1,300.7,310.6,1491,43.2,187,0,0.12541918175720992,9.900000000000034,64411.200000000004,13417.920000000002
2,300.7,310.6,1488,39.2,189,0,0.12701612903225806,9.900000000000034,58329.600000000006,12175.520000000002
1,300.7,310.5,1536,47.4,192,0,0.125,9.800000000000011,72806.4,14717.699999999999
1,300.7,310.5,1960,21.0,194,0,0.09897959183673469,9.800000000000011,41160.0,6520.5
2,300.7,310.5,1594,31.0,196,0,0.12296110414052698,9.800000000000011,49414.0,9625.5
1,300.7,310.5,1357,52.6,199,0,0.1466470154753132,9.800000000000011,71378.2,16332.300000000001
1,300.7,310.5,1445,41.1,201,0,0.13910034602076124,9.800000000000011,59389.5,12761.550000000001
1,300.7,310.4,1543,47.3,203,0,0.13156189241736876,9.699999999999989,72983.9,14681.919999999998
1,300.7,310.4,1366,52.6,205,0,0.1500732064421669,9.699999999999989,71851.6,16327.039999999999
1,300.7,310.3,1458,40.0,207,0,0.1419753086419753,9.600000000000023,58320.0,12412.0
1,300.7,310.4,1416,61.8,209,1,0.1475988700564972,9.699999999999989,87508.8,19182.719999999998
1,300.6,310.3,1794,24.4,211,0,0.11761426978818283,9.699999999999989,43773.6,7571.32
1,300.6,310.3,1484,41.0,213,0,0.14353099730458221,9.699999999999989,60844.0,12722.300000000001
1,300.6,310.4,2514,13.4,215,0,0.08552108194112967,9.799999999999955,33687.6,4159.36
1,300.6,310.3,1648,30.5,217,1,0.1316747572815534,9.699999999999989,50264.0,9464.15
2,300.6,310.3,1614,32.7,0,0,0.0,9.699999999999989,52777.8,10146.810000000001
1,300.6,310.2,1622,34.1,3,0,0.0018495684340320592,9.599999999999966,55310.200000000004,10577.82
2,300.6,310.2,1478,40.1,5,0,0.0033829499323410014,9.599999999999966,59267.8,12439.02
1,300.6,310.2,1318,51.0,8,0,0.006069802731411229,9.599999999999966,67218.0,15820.199999999999
1,300.7,310.2,1493,35.9,10,0,0.006697923643670462,9.5,53598.7,11136.179999999998
0,300.7,310.3,1369,50.7,12,0,0.008765522279035792,9.600000000000023,69408.3,15732.210000000001
1,300.6,310.2,1447,45.9,17,0,0.011748445058742226,9.599999999999966,66417.3,14238.179999999998
1,300.6,310.1,1485,49.9,19,0,0.012794612794612794,9.5,74101.5,15473.990000000002
1,300.6,310.2,1489,47.8,21,0,0.014103425117528543,9.599999999999966,71174.2,14827.559999999998
2,300.6,310.2,1233,52.3,23,0,0.0186536901865369,9.599999999999966,64485.899999999994,16223.46
1,300.7,310.2,1642,32.6,26,0,0.015834348355663823,9.5,53529.200000000004,10112.52
2,300.7,310.2,1373,44.1,28,0,0.02039329934450109,9.5,60549.3,13679.82
1,300.7,310.2,1569,32.8,31,0,0.019757807520713832,9.5,51463.2,10174.56
1,300.8,310.2,1850,22.8,33,0,0.01783783783783784,9.399999999999977,42180.0,7072.56
2,300.8,310.3,1494,42.2,35,0,0.023427041499330656,9.5,63046.8,13094.660000000002
0,300.8,310.3,1777,30.1,38,0,0.021384355655599326,9.5,53487.700000000004,9340.03
1,300.9,310.4,1454,43.1,43,0,0.029573590096286108,9.5,62667.4,13378.24
1,300.9,310.4,1536,34.2,45,0,0.029296875,9.5,52531.200000000004,10615.68
1,300.8,310.5,1482,39.0,47,0,0.03171390013495277,9.699999999999989,57798.0,12109.5
0,300.9,310.5,1512,41.2,49,0,0.032407407407407406,9.600000000000023,62294.4,12792.6
2,300.8,310.5,1511,35.8,54,0,0.0357379219060225,9.699999999999989,54093.799999999996,11115.9
1,300.9,310.5,1599,40.5,57,0,0.03564727954971857,9.600000000000023,64759.5,12575.25
2,300.8,310.4,1518,36.0,59,0,0.038866930171278,9.599999999999966,54648.0,11174.4
2,300.8,310.4,1450,39.4,62,0,0.04275862068965517,9.599999999999966,57130.0,12229.759999999998
1,300.9,310.4,1427,47.0,65,0,0.04555010511562719,9.5,67069.0,14588.8
1,300.9,310.4,1561,32.7,67,0,0.042921204356181936,9.5,51044.700000000004,10150.08
0,300.9,310.4,1457,43.8,69,0,0.04735758407687028,9.5,63816.6,13595.519999999999
2,301.0,310.6,1460,53.6,74,0,0.050684931506849315,9.600000000000023,78256.0,16648.16
1,301.0,310.5,1601,33.2,77,0,0.048094940662086194,9.5,53153.200000000004,10308.6
1,300.9,310.5,1570,40.1,79,0,0.05031847133757962,9.600000000000023,62957.0,12451.050000000001
1,300.9,310.5,1565,35.9,81,0,0.05175718849840256,9.600000000000023,56183.5,11146.949999999999
1,301.0,310.5,1378,44.4,83,0,0.0602322206095791,9.5,61183.2,13786.199999999999
1,300.9,310.5,2288,16.1,85,0,0.03715034965034965,9.600000000000023,36836.8,4999.05
2,300.9,310.4,1375,44.7,87,0,0.06327272727272727,9.5,61462.50000000001,13874.88
1,300.9,310.4,1788,27.8,90,0,0.050335570469798654,9.5,49706.4,8629.119999999999
2,300.9,310.4,1576,40.4,92,0,0.0583756345177665,9.5,63670.399999999994,12540.159999999998
2,300.8,310.3,1868,24.5,95,0,0.05085653104925054,9.5,45766.0,7602.35
1,300.7,310.1,1261,56.6,98,0,0.07771609833465504,9.400000000000034,71372.6,17551.660000000003
2,300.6,310.0,1542,33.9,100,0,0.0648508430609598,9.399999999999977,52273.799999999996,10509.0
1,300.6,310.0,1438,53.8,103,0,0.07162726008344923,9.399999999999977,77364.4,16678.0
1,300.6,310.0,1511,36.9,105,0,0.06949040370615486,9.399999999999977,55755.9,11439.0
1,300.6,310.0,1635,31.0,107,0,0.0654434250764526,9.399999999999977,50685.0,9610.0
1,300.6,309.9,1428,48.8,109,0,0.07633053221288516,9.299999999999955,69686.4,15123.119999999997
2,300.5,309.8,1410,44.4,111,0,0.07872340425531915,9.300000000000011,62604.0,13755.12
1,300.5,309.9,1423,47.9,114,0,0.08011243851018975,9.399999999999977,68161.7,14844.21
2,300.5,309.9,1552,41.3,116,0,0.07474226804123711,9.399999999999977,64097.6,12798.869999999999
2,300.5,310.0,1406,50.2,119,0,0.08463726884779517,9.5,70581.2,15562.0
1,300.5,309.9,1443,48.3,122,0,0.08454608454608455,9.399999999999977,69696.9,14968.169999999998
2,300.5,309.9,1343,63.7,124,0,0.09233060312732688,9.399999999999977,85549.1,19740.63
2,300.6,310.0,1486,41.2,127,0,0.08546433378196501,9.399999999999977,61223.200000000004,12772.0
1,300.6,310.1,1297,50.0,130,0,0.1002313030069391,9.5,64850.0,15505.000000000002
1,300.6,310.1,1495,42.3,132,0,0.0882943143812709,9.5,63238.49999999999,13117.23
1,300.5,309.9,1382,46.5,134,0,0.09696092619392185,9.399999999999977,64263.0,14410.349999999999
2,300.4,309.8,1356,44.4,136,0,0.10029498525073746,9.400000000000034,60206.4,13755.12
0,300.3,309.7,1452,41.5,139,0,0.09573002754820936,9.399999999999977,60258.0,12852.55
0,300.3,309.7,1582,30.8,144,0,0.09102402022756005,9.399999999999977,48725.6,9538.76
2,300.4,309.8,1517,40.3,149,0,0.0982201713909031,9.400000000000034,61135.1,12484.939999999999
1,300.5,310.0,1413,44.5,152,0,0.1075725406935598,9.5,62878.5,13795.0
1,300.4,309.9,1496,31.8,154,0,0.10294117647058823,9.5,47572.8,9854.82
1,300.3,309.8,1466,41.2,156,0,0.10641200545702592,9.5,60399.200000000004,12763.760000000002
2,300.3,309.8,1617,40.8,158,0,0.09771181199752628,9.5,65973.59999999999,12639.84
1,300.2,309.8,1506,41.8,161,0,0.10690571049136786,9.600000000000023,62950.799999999996,12949.64
1,300.2,309.8,1401,49.3,163,0,0.11634546752319772,9.600000000000023,69069.3,15273.14
0,300.2,309.9,1906,22.9,165,0,0.08656873032528856,9.699999999999989,43647.399999999994,7096.709999999999
1,300.2,309.9,1566,36.4,170,0,0.10855683269476372,9.699999999999989,57002.399999999994,11280.359999999999
1,300.2,310.0,1493,47.3,172,0,0.11520428667113194,9.800000000000011,70618.9,14663.0
1,300.3,310.1,1483,39.9,174,0,0.11732973701955496,9.800000000000011,59171.7,12372.99
2,300.2,309.9,1569,31.2,176,0,0.11217335882727852,9.699999999999989,48952.799999999996,9668.88
2,300.2,310.0,1664,30.7,179,0,0.10757211538461539,9.800000000000011,51084.799999999996,9517.0
1,300.2,310.0,1486,40.1,182,0,0.1224764468371467,9.800000000000011,59588.6,12431.0
1,300.2,310.0,1389,53.6,184,0,0.13246940244780417,9.800000000000011,74450.40000000001,16616.0
1,300.1,310.0,1511,41.7,186,0,0.12309728656518862,9.899999999999977,63008.700000000004,12927.0
2,300.2,310.1,1485,40.5,188,0,0.1265993265993266,9.900000000000034,60142.5,12559.050000000001
1,300.2,310.2,1440,42.9,191,0,0.1326388888888889,10.0,61776.0,13307.58
1,300.2,310.2,1378,43.9,193,0,0.14005805515239478,10.0,60494.2,13617.779999999999
2,300.1,310.1,1501,39.3,195,0,0.12991339107261826,10.0,58989.299999999996,12186.93
2,300.2,310.1,1474,44.0,198,0,0.13432835820895522,9.900000000000034,64856.0,13644.400000000001
1,300.2,310.1,1392,47.9,201,0,0.14439655172413793,9.900000000000034,66676.8,14853.79
2,300.3,310.2,1429,44.7,203,0,0.14205738278516444,9.899999999999977,63876.3,13865.94
1,300.3,310.3,1362,60.3,206,1,0.1512481644640235,10.0,82128.59999999999,18711.09
1,300.3,310.3,1704,29.5,0,0,0.0,10.0,50268.0,9153.85
1,300.3,310.2,1492,52.3,2,0,0.0013404825737265416,9.899999999999977,78031.59999999999,16223.46
2,300.3,310.2,1442,39.5,4,0,0.0027739251040221915,9.899999999999977,56959.0,12252.9
2,300.2,310.2,1438,51.5,7,0,0.004867872044506259,10.0,74057.0,15975.3
2,300.1,310.1,1402,46.6,10,0,0.007132667617689016,10.0,65333.200000000004,14450.660000000002
1,300.1,310.1,1684,30.8,13,0,0.007719714964370546,10.0,51867.200000000004,9551.080000000002
1,300.2,310.2,1530,48.5,15,0,0.00980392156862745,10.0,74205.0,15044.699999999999
1,300.1,310.1,1569,43.5,17,0,0.010834926704907584,10.0,68251.5,13489.35
1,300.1,310.1,1650,31.6,19,0,0.011515151515151515,10.0,52140.0,9799.160000000002
1,300.2,310.2,1415,49.6,21,0,0.014840989399293287,10.0,70184.0,15385.92
1,300.2,310.2,1600,31.5,23,0,0.014375,10.0,50400.0,9771.3
1,300.2,310.1,1523,42.3,25,0,0.016414970453053186,9.900000000000034,64422.899999999994,13117.23
2,300.2,310.2,1628,30.3,27,0,0.016584766584766583,10.0,49328.4,9399.06
1,300.2,310.3,1331,52.1,30,0,0.022539444027047332,10.100000000000023,69345.1,16166.630000000001
1,300.3,310.3,2158,16.8,32,0,0.014828544949026877,10.0,36254.4,5213.04
1,300.2,310.3,1445,50.9,34,0,0.023529411764705882,10.100000000000023,73550.5,15794.27
2,300.2,310.3,1593,36.1,36,0,0.022598870056497175,10.100000000000023,57507.3,11201.830000000002
1,300.3,310.4,1672,29.2,39,0,0.02332535885167464,10.099999999999966,48822.4,9063.679999999998
2,300.4,310.5,1644,31.4,41,0,0.024939172749391728,10.100000000000023,51621.6,9749.699999999999
1,300.4,310.5,1402,54.3,44,0,0.03138373751783167,10.100000000000023,76128.59999999999,16860.149999999998
1,300.4,310.4,1286,56.8,46,0,0.03576982892690513,10.0,73044.8,17630.719999999998
1,300.4,310.4,1486,46.3,48,0,0.03230148048452221,10.0,68801.8,14371.519999999999
1,300.3,310.3,1345,46.3,50,0,0.03717472118959108,10.0,62273.49999999999,14366.89
1,300.3,310.3,1629,34.1,52,0,0.03192142418661756,10.0,55548.9,10581.230000000001
2,300.2,310.2,1429,43.8,54,0,0.03778866340097971,10.0,62590.2,13586.759999999998
1,300.1,310.1,1306,64.7,57,0,0.043644716692189896,10.0,84498.2,20063.47
1,300.1,310.1,1380,52.6,59,0,0.042753623188405795,10.0,72588.0,16311.260000000002
2,300.1,310.1,1443,49.3,61,0,0.04227304227304227,10.0,71139.9,15287.93
0,300.1,310.1,1426,42.7,64,0,0.04488078541374474,10.0,60890.200000000004,13241.270000000002
1,300.0,310.0,1486,41.8,69,0,0.046433378196500674,10.0,62114.799999999996,12958.0
2,300.0,309.9,1530,34.5,71,0,0.046405228758169936,9.899999999999977,52785.0,10691.55
1,300.0,309.9,1507,41.4,74,0,0.0491041804910418,9.899999999999977,62389.799999999996,12829.859999999999
1,300.0,309.9,1608,33.4,76,0,0.0472636815920398,9.899999999999977,53707.2,10350.659999999998
1,300.0,309.8,1474,40.6,78,0,0.052917232021709636,9.800000000000011,59844.4,12577.880000000001
1,300.0,309.7,1326,61.9,80,0,0.06033182503770739,9.699999999999989,82079.4,19170.43
2,299.8,309.6,1434,48.0,82,0,0.05718270571827057,9.800000000000011,68832.0,14860.800000000001
1,299.8,309.6,1526,41.7,85,0,0.055701179554390565,9.800000000000011,63634.200000000004,12910.320000000002
1,299.8,309.7,1483,39.6,87,0,0.05866486850977748,9.899999999999977,58726.8,12264.12
1,299.8,309.7,1457,51.9,89,0,0.06108442004118051,9.899999999999977,75618.3,16073.429999999998
2,299.7,309.6,1540,34.4,91,0,0.05909090909090909,9.900000000000034,52976.0,10650.24
1,299.8,309.7,1707,29.1,94,0,0.05506736965436438,9.899999999999977,49673.700000000004,9012.27
1,299.8,309.7,1624,34.2,96,0,0.059113300492610835,9.899999999999977,55540.8,10591.74
2,299.8,309.6,1331,50.2,98,0,0.07362885048835462,9.800000000000011,66816.2,15541.920000000002
1,299.8,309.7,1431,40.3,101,0,0.07058001397624039,9.899999999999977,57669.299999999996,12480.909999999998
2,299.8,309.7,1705,28.5,103,0,0.06041055718475073,9.899999999999977,48592.5,8826.449999999999
2,299.8,309.8,1427,45.2,106,0,0.07428170988086896,10.0,64500.4,14002.960000000001
2,299.9,309.8,1625,41.2,109,0,0.06707692307692308,9.900000000000034,66950.0,12763.760000000002
1,299.9,309.8,1477,47.7,112,0,0.07582938388625593,9.900000000000034,70452.90000000001,14777.460000000001
2,300.0,309.9,1651,28.1,114,0,0.06904906117504543,9.899999999999977,46393.100000000006,8708.19
1,299.9,309.8,1716,28.2,117,0,0.06818181818181818,9.900000000000034,48391.2,8736.36
0,299.9,309.8,1400,48.7,119,0,0.085,9.900000000000034,68180.0,15087.260000000002
2,299.8,309.7,1556,37.7,124,0,0.07969151670951156,9.899999999999977,58661.200000000004,11675.69
1,299.8,309.7,1429,42.6,127,0,0.08887333799860042,9.899999999999977,60875.4,13193.22
0,299.7,309.6,1433,49.6,129,0,0.09002093510118632,9.900000000000034,71076.8,15356.160000000002
2,299.8,309.7,1320,61.7,134,0,0.10151515151515152,9.899999999999977,81444.0,19108.49
1,299.8,309.6,1374,51.6,137,0,0.09970887918486172,9.800000000000011,70898.40000000001,15975.360000000002
1,299.8,309.6,1598,31.0,139,0,0.0869837296620776,9.800000000000011,49538.0,9597.6
2,299.8,309.7,1910,21.8,141,0,0.07382198952879582,9.899999999999977,41638.0,6751.46
1,299.7,309.6,1399,51.3,144,0,0.10293066476054324,9.900000000000034,71768.7,15882.48
1,299.7,309.6,1720,27.1,146,0,0.08488372093023255,9.900000000000034,46612.0,8390.160000000002
0,299.8,309.7,1368,47.4,148,0,0.10818713450292397,9.899999999999977,64843.2,14679.779999999999
1,299.8,309.8,1749,33.4,153,0,0.08747855917667238,10.0,58416.6,10347.32
1,299.8,309.8,1542,39.4,155,0,0.10051880674448768,10.0,60754.799999999996,12206.12
1,299.8,309.9,1553,36.6,157,0,0.10109465550547328,10.099999999999966,56839.8,11342.34
2,299.9,309.9,1639,42.1,159,0,0.09701037217815742,10.0,69001.90000000001,13046.789999999999
1,299.9,310.0,1447,45.9,162,0,0.11195577055977886,10.100000000000023,66417.3,14229.0
2,299.8,310.0,1397,48.1,164,0,0.11739441660701504,10.199999999999989,67195.7,14911.0
1,299.8,310.0,1361,53.8,167,0,0.12270389419544453,10.199999999999989,73221.8,16678.0
2,299.8,310.0,1460,37.1,169,0,0.11575342465753424,10.199999999999989,54166.0,11501.0
2,299.8,310.0,1632,33.7,172,0,0.1053921568627451,10.199999999999989,54998.4,10447.0
1,299.8,310.0,1697,36.0,175,0,0.10312315851502651,10.199999999999989,61092.0,11160.0
1,299.8,310.1,1553,42.0,177,0,0.11397295556986478,10.300000000000011,65226.0,13024.2
2,299.9,310.1,1362,56.3,179,0,0.13142437591776798,10.200000000000045,76680.59999999999,17458.63
2,299.9,310.0,1484,42.1,182,0,0.12264150943396226,10.100000000000023,62476.4,13051.0
0,299.9,310.1,1447,51.4,185,0,0.12785072563925362,10.200000000000045,74375.8,15939.140000000001
2,300.0,310.2,1393,51.2,190,0,0.1363962670495334,10.199999999999989,71321.6,15882.24
1,300.0,310.2,1760,26.9,193,0,0.10965909090909091,10.199999999999989,47344.0,8344.38
1,300.0,310.1,1477,34.6,195,0,0.13202437373053486,10.100000000000023,51104.200000000004,10729.460000000001
1,299.9,310.1,1681,29.1,197,0,0.11719214753123142,10.200000000000045,48917.100000000006,9023.910000000002
2,300.0,310.1,1314,53.5,199,0,0.15144596651445966,10.100000000000023,70299.0,16590.350000000002
1,300.0,310.1,1762,28.0,202,0,0.11464245175936436,10.100000000000023,49336.0,8682.800000000001
1,299.9,310.0,1402,44.7,204,0,0.14550641940085593,10.100000000000023,62669.4,13857.0
2,300.1,310.2,1429,42.0,206,0,0.14415675297410777,10.099999999999966,60018.0,13028.4
2,300.2,310.3,1448,40.1,209,0,0.14433701657458564,10.100000000000023,58064.8,12443.03
0,300.2,310.4,1501,42.9,212,0,0.14123917388407728,10.199999999999989,64392.9,13316.159999999998
1,300.3,310.5,1522,39.1,217,0,0.1425755584756899,10.199999999999989,59510.200000000004,12140.550000000001
1,300.3,310.4,1493,37.5,219,0,0.14668452779638314,10.099999999999966,55987.5,11640.0
2,300.2,310.3,1704,29.4,221,0,0.12969483568075119,10.100000000000023,50097.6,9122.82
0,300.2,310.3,1408,42.5,0,0,0.0,10.100000000000023,59840.0,13187.75
1,300.2,310.4,1518,41.8,5,0,0.0032938076416337285,10.199999999999989,63452.399999999994,12974.719999999998
1,300.3,310.4,1742,25.9,7,0,0.004018369690011481,10.099999999999966,45117.799999999996,8039.359999999999
2,300.4,310.5,1500,43.0,9,0,0.006,10.100000000000023,64500.0,13351.5
1,300.4,310.5,2424,14.5,12,0,0.0049504950495049506,10.100000000000023,35148.0,4502.25
1,300.4,310.5,1818,25.1,14,0,0.007700770077007701,10.100000000000023,45631.8,7793.55
2,300.4,310.6,1545,35.6,16,0,0.010355987055016181,10.200000000000045,55002.0,11057.36
1,300.4,310.6,1429,46.9,19,0,0.013296011196641007,10.200000000000045,67020.09999999999,14567.140000000001
2,300.4,310.6,1448,44.9,21,0,0.014502762430939226,10.200000000000045,65015.2,13945.94
1,300.4,310.6,1384,48.7,24,0,0.017341040462427744,10.200000000000045,67400.8,15126.220000000001
1,300.4,310.5,1578,32.8,26,0,0.016476552598225603,10.100000000000023,51758.399999999994,10184.4
1,300.5,310.5,1695,26.7,28,0,0.016519174041297935,10.0,45256.5,8290.35
1,300.5,310.6,1543,36.2,30,0,0.019442644199611146,10.100000000000023,55856.600000000006,11243.720000000001
2,300.4,310.5,1540,33.4,32,0,0.02077922077922078,10.100000000000023,51436.0,10370.699999999999
1,300.2,310.4,1808,25.8,35,0,0.019358407079646017,10.199999999999989,46646.4,8008.32
2,300.3,310.4,1293,49.7,37,0,0.028615622583139984,10.099999999999966,64262.100000000006,15426.88
1,300.2,310.3,1202,59.5,40,0,0.033277870216306155,10.100000000000023,71519.0,18462.850000000002
2,300.2,310.3,1704,29.2,42,0,0.02464788732394366,10.100000000000023,49756.799999999996,9060.76
2,300.2,310.3,1478,38.1,45,0,0.030446549391069014,10.100000000000023,56311.8,11822.43
1,300.2,310.3,1514,38.7,48,0,0.031704095112285335,10.100000000000023,58591.8,12008.61
2,300.1,310.3,1350,48.8,50,0,0.037037037037037035,10.199999999999989,65880.0,15142.64
1,300.1,310.2,1475,54.2,53,0,0.03593220338983051,10.099999999999966,79945.0,16812.84
0,300.0,310.1,1714,28.7,55,0,0.03208868144690782,10.100000000000023,49191.799999999996,8899.87
1,300.0,310.1,1465,40.9,60,0,0.040955631399317405,10.100000000000023,59918.5,12683.09
1,299.9,310.2,1288,69.6,62,1,0.04813664596273292,10.300000000000011,89644.79999999999,21589.92
1,300.0,310.2,1675,29.7,64,0,0.0382089552238806,10.199999999999989,49747.5,9212.939999999999
1,300.0,310.2,1486,36.4,66,0,0.04441453566621804,10.199999999999989,54090.4,11291.279999999999
2,300.0,310.2,1443,58.7,68,0,0.04712404712404712,10.199999999999989,84704.1,18208.74
2,300.1,310.3,1345,57.1,71,0,0.05278810408921933,10.199999999999989,76799.5,17718.13
2,300.2,310.4,1202,61.7,74,0,0.06156405990016639,10.199999999999989,74163.40000000001,19151.68
2,300.1,310.4,1480,37.1,77,0,0.05202702702702703,10.299999999999955,54908.0,11515.84
2,300.2,310.4,1530,35.7,80,0,0.05228758169934641,10.199999999999989,54621.00000000001,11081.28
2,300.2,310.6,1983,20.8,83,0,0.041855774079677256,10.400000000000034,41246.4,6460.4800000000005
1,300.3,310.6,1433,53.8,86,0,0.06001395673412421,10.300000000000011,77095.4,16710.28
1,300.3,310.6,1806,24.4,88,0,0.048726467331118496,10.300000000000011,44066.399999999994,7578.64
1,300.2,310.5,1416,46.7,90,0,0.0635593220338983,10.300000000000011,66127.2,14500.35
2,300.1,310.4,1556,38.1,92,0,0.05912596401028278,10.299999999999955,59283.600000000006,11826.24
1,300.1,310.5,1627,29.2,95,0,0.05838967424708052,10.399999999999977,47508.4,9066.6
1,300.1,310.6,1809,24.3,97,0,0.053620784964068545,10.5,43958.700000000004,7547.580000000001
2,300.1,310.5,1329,57.4,99,0,0.0744920993227991,10.399999999999977,76284.59999999999,17822.7
0,300.0,310.4,1881,21.9,102,0,0.05422647527910686,10.399999999999977,41193.899999999994,6797.759999999999
1,300.1,310.5,1500,39.8,107,0,0.07133333333333333,10.399999999999977,59699.99999999999,12357.9
1,300.1,310.5,1532,36.0,109,0,0.07114882506527415,10.399999999999977,55152.0,11178.0
1,300.1,310.5,1492,50.9,111,0,0.07439678284182305,10.399999999999977,75942.8,15804.449999999999
1,300.2,310.6,1431,42.3,113,0,0.07896575821104122,10.400000000000034,60531.299999999996,13138.38
1,300.1,310.4,1554,39.4,115,0,0.074002574002574,10.299999999999955,61227.6,12229.759999999998
1,300.1,310.5,1494,44.2,117,0,0.0783132530120482,10.399999999999977,66034.8,13724.1
1,300.1,310.6,1374,45.4,119,0,0.08660844250363901,10.5,62379.6,14101.24
1,300.1,310.5,1394,44.3,121,0,0.08680057388809183,10.399999999999977,61754.2,13755.15
2,300.0,310.5,1790,25.7,123,0,0.06871508379888268,10.5,46003.0,7979.849999999999
1,300.1,310.5,1356,45.8,126,0,0.09292035398230089,10.399999999999977,62104.799999999996,14220.9
2,300.0,310.4,1385,52.1,128,0,0.09241877256317689,10.399999999999977,72158.5,16171.84
1,300.0,310.4,1333,49.1,131,0,0.09827456864216054,10.399999999999977,65450.3,15240.64
1,300.0,310.4,1505,44.9,133,0,0.08837209302325581,10.399999999999977,67574.5,13936.96
1,300.0,310.5,1606,33.5,135,0,0.08405977584059776,10.5,53801.0,10401.75
0,300.0,310.5,1558,36.7,137,0,0.08793324775353016,10.5,57178.600000000006,11395.35
1,300.0,310.5,1412,52.4,142,0,0.10056657223796034,10.5,73988.8,16270.199999999999
1,299.9,310.4,1408,38.4,144,0,0.10227272727272728,10.5,54067.2,11919.359999999999
1,299.9,310.3,1268,53.3,146,0,0.11514195583596215,10.400000000000034,67584.4,16538.989999999998
1,299.9,310.4,1470,50.0,148,0,0.10068027210884353,10.5,73500.0,15519.999999999998
1,299.9,310.4,1497,47.0,150,0,0.10020040080160321,10.5,70359.0,14588.8
1,299.9,310.3,1638,29.1,152,0,0.0927960927960928,10.400000000000034,47665.8,9029.730000000001
0,299.9,310.3,1535,43.9,154,0,0.1003257328990228,10.400000000000034,67386.5,13622.17
1,299.8,310.2,1654,32.7,159,0,0.09613059250302297,10.399999999999977,54085.8,10143.54
0,299.8,310.2,1411,49.7,161,0,0.11410347271438696,10.399999999999977,70126.7,15416.94
1,299.8,310.2,1911,23.5,166,0,0.08686551543694401,10.399999999999977,44908.5,7289.7
0,299.8,310.2,1573,33.3,168,0,0.10680228862047043,10.399999999999977,52380.899999999994,10329.659999999998
1,299.9,310.2,1479,46.3,173,0,0.1169709263015551,10.300000000000011,68477.7,14362.259999999998
2,299.9,310.4,1820,26.6,175,0,0.09615384615384616,10.5,48412.0,8256.64
1,299.9,310.4,1419,45.7,178,0,0.12544045102184637,10.5,64848.3,14185.28
2,299.9,310.5,1335,52.9,180,0,0.1348314606741573,10.600000000000023,70621.5,16425.45
2,299.9,310.5,1576,39.4,183,0,0.11611675126903553,10.600000000000023,62094.399999999994,12233.699999999999
1,300.0,310.5,1517,42.2,186,0,0.12261041529334213,10.5,64017.4,13103.1
2,299.9,310.4,1576,34.3,188,0,0.11928934010152284,10.5,54056.799999999996,10646.719999999998
0,299.8,310.2,1537,36.6,191,0,0.12426805465191933,10.399999999999977,56254.200000000004,11353.32
1,299.8,310.3,1524,34.2,196,0,0.12860892388451445,10.5,52120.8,10612.260000000002
2,299.8,310.3,1805,23.7,198,0,0.10969529085872576,10.5,42778.5,7354.11
2,299.9,310.4,1367,53.3,201,0,0.14703730797366496,10.5,72861.09999999999,16544.32
